Fiscal Year,city,state,zip,type,industry,workState,wage,occupation
2024,KENMARE,ND,58746.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$16.00 - $17.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$16.00 - $17.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,DALHART,TX,79022.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,WATER VALLEY,MS,38965.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$12.00 - $13.99,
2024,WATER VALLEY,MS,38965.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IL,$18.00 - $19.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$16.00 - $17.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$16.00 - $17.99,
2024,MAMOU,LA,70554.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,WELSH,LA,70591.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,PERRY,MO,63462.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IN,$18.00 - $19.99,
2024,PERRY,MO,63462.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$18.00 - $19.99,
2024,PERRY,MO,63462.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$18.00 - $19.99,
2024,BATESVILLE,MS,38606.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,BATESVILLE,MS,38606.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$12.00 - $13.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,FALL BRANCH,TN,37656.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$16.00 - $17.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$16.00 - $17.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$18.00 - $19.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$20.00 and more,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$20.00 and more,
2024,SIKESTON,MO,63801.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$16.00 - $17.99,
2024,BAY CITY,TX,77414.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,SHAW,MS,38773.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,LAKE PLACID,FL,33852.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,ESPARTO,CA,95627.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$18.00 - $19.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,LOHRVILLE,IA,51453.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,ARGYLE,MN,56713.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MN,$16.00 - $17.99,
2024,ARGYLE,MN,56713.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MN,$16.00 - $17.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,BATAVIA,IA,52533.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,COGSWELL,ND,58017.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,MADERA,CA,93637.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$18.00 - $19.99,
2024,FOUR OAKS,NC,27524.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NC,$14.00 - $15.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PA,$16.00 - $17.99,
2024,BLACKFOOT,ID,83221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$14.00 - $15.99,
2024,BLACKFOOT,ID,83221.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,SANTA BARBARA,CA,93108.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$18.00 - $19.99,
2024,ROSEDALE,LA,70772.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,CHESNEE,SC,29323.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",SC,$14.00 - $15.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$16.00 - $17.99,
2024,HICKORY RIDGE,AR,72347.0,h2a,31-33 - Manufacturing,AR,$12.00 - $13.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,COTTON PLANT,AR,72036.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$14.00 - $15.99,
2024,WENDELL,MN,56590.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$14.00 - $15.99,
2024,WENDELL,MN,56590.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$16.00 - $17.99,
2024,SIKESTON,MO,63801.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$16.00 - $17.99,
2024,RIDGWAY,CO,81432.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$14.00 - $15.99,
2024,BUNKIE,LA,71322.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,BUNKIE,LA,71322.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,TWIN FALLS,ID,83301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$14.00 - $15.99,
2024,TWIN FALLS,ID,83301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$16.00 - $17.99,
2024,VISALIA,CA,93279.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CA,$16.00 - $17.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,ELBA,NY,14058.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$16.00 - $17.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$16.00 - $17.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$18.00 - $19.99,
2024,DALHART,TX,79022.0,h2a,48-49 - Transportation and Warehousing,TX,$20.00 and more,
2024,FAIRVIEW,OK,73737.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$16.00 - $17.99,
2024,MAYSVILLE,MO,64469.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$16.00 - $17.99,
2024,MAYSVILLE,MO,64469.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MO,$16.00 - $17.99,
2024,FREDERICKSBURG,TX,78624.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,GEORGETOWN,KY,40324.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,THIBODAUX,LA,70301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,THIBODAUX,LA,70301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,LEXINGTON,KY,40504.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OH,$18.00 - $19.99,
2024,PINEVILLE,LA,71360.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,CARTHAGE,NC,28327.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AL,$12.00 - $13.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$14.00 - $15.99,
2024,LAKE WALES,FL,33853.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$14.00 - $15.99,
2024,LAKE WALES,FL,33853.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,LAKE WALES,FL,33853.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,LAKE WALES,FL,33853.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,LAKE WALES,FL,33853.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,LAKE WALES,FL,33853.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,OLATHE,CO,81425.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$16.00 - $17.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,LAFAYETTE,TN,37083.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,OAKES,ND,58474.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,HEYBURN,ID,83336.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$14.00 - $15.99,
2024,NEWDALE,ID,83436.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$14.00 - $15.99,
2024,NEWDALE,ID,83436.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$12.00 - $13.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$12.00 - $13.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,BEAVERTON,OR,97008.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OK,$14.00 - $15.99,
2024,HYDRO,OK,73048.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OK,$14.00 - $15.99,
2024,CHURCH POINT,LA,70525.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,LAFAYETTE,TN,37083.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",UT,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",UT,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$18.00 - $19.99,
2024,ORD,NE,68862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,ORD,NE,68862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$16.00 - $17.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$14.00 - $15.99,
2024,GOODLAND,KS,67735.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$18.00 - $19.99,
2024,WASHTA,IA,51061.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$16.00 - $17.99,
2024,SPRINGFIELD,MN,56087.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",IA,$20.00 and more,
2024,SPRINGFIELD,MN,56087.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MN,$20.00 and more,
2024,CUMMING,GA,30041.0,h2a,56 - Administrative and Support and Waste Management and Remediation Services,GA,$14.00 - $15.99,
2024,MCMINNVILLE,TN,37110.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,CHASELEY,ND,58423.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,CHASELEY,ND,58423.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,GOFFSTOWN,NH,3045.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NH,$16.00 - $17.99,
2024,LARES,PR,669.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PR,$9.99 and under,
2024,GUAYANILLA,PR,656.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PR,$9.99 and under,
2024,GUAYANILLA,PR,656.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PR,$9.99 and under,
2024,VERSAILLES,KY,40383.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,N CHESTERFLD,VA,23236.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",VA,$14.00 - $15.99,
2024,LACEY,WA,98516.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WA,$18.00 - $19.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,BATHGATE,ND,58216.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,MILLER,SD,57362.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",SD,$10.00 - $11.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,BASILE,LA,70515.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,DAWSON,ND,58428.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$16.00 - $17.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$16.00 - $17.99,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$16.00 - $17.99,
2024,BERTRAND,NE,68927.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,BERTRAND,NE,68927.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,FLYNN,TX,77855.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,LARNED,KS,67550.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$18.00 - $19.99,
2024,GACKLE,ND,58442.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$16.00 - $17.99,
2024,SEVIERVILLE,TN,37862.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,DEVILS LAKE,ND,58301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,LAMONT,OK,74643.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OK,$14.00 - $15.99,
2024,MILLIKEN,CO,80543.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$16.00 - $17.99,
2024,FORT KENT,ME,4743.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ME,$20.00 and more,
2024,FORT KENT,ME,4743.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ME,$20.00 and more,
2024,MULESHOE,TX,79347.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$20.00 and more,
2024,BAGGS,WY,82321.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",WY,$10.00 - $11.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MN,$18.00 - $19.99,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MN,$18.00 - $19.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",VA,$14.00 - $15.99,
2024,DE BEQUE,CO,81630.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$12.00 - $13.99,
2024,PRINCETON,OR,97721.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OR,$16.00 - $17.99,
2024,HASTINGS,NE,68901.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NE,$18.00 - $19.99,
2024,JONESBORO,AR,72404.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,CORVALLIS,MT,59828.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$16.00 - $17.99,
2024,OZONA,TX,76943.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$10.00 - $11.99,
2024,OZONA,TX,76943.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$10.00 - $11.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,SHELBYVILLE,KY,40065.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$9.99 and under,
2024,VALDOSTA,GA,31604.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NJ,$16.00 - $17.99,
2024,HOLLY GROVE,AR,72069.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,NEW BRAUNFELS,TX,78130.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,WAYNESVILLE,NC,28786.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,BRACKETTVILLE,TX,78832.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,WOLF POINT,MT,59201.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$14.00 - $15.99,
2024,WOLF POINT,MT,59201.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$14.00 - $15.99,
2024,WOLF POINT,MT,59201.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MT,$20.00 and more,
2024,TULSA,OK,74136.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OK,$14.00 - $15.99,
2024,RUPERT,ID,83350.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,TUNICA,MS,38676.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$12.00 - $13.99,
2024,TUNICA,MS,38676.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",MS,$14.00 - $15.99,
2024,GOODING,ID,83330.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$14.00 - $15.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,KING FERRY,NY,13081.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$20.00 and more,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",NY,$20.00 and more,
2024,WELSH,LA,70591.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$12.00 - $13.99,
2024,AUSTIN,TX,78735.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,CORD,AR,72524.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,DURHAM,OK,73642.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",OK,$14.00 - $15.99,
2024,RUTLEDGE,TN,37861.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,VINEGAR BEND,AL,36584.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AL,$12.00 - $13.99,
2024,MER ROUGE,LA,71261.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",LA,$14.00 - $15.99,
2024,GOODING,ID,83330.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$14.00 - $15.99,
2024,GOODING,ID,83330.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,SCOTT CITY,KS,67871.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$16.00 - $17.99,
2024,WILMER,AL,36587.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AL,$12.00 - $13.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KY,$14.00 - $15.99,
2024,GREENWOOD,MS,38930.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,DALHART,TX,79022.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,AUBREY,TX,76227.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,LEXINGTON,KY,40511.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TN,$14.00 - $15.99,
2024,FORREST CITY,AR,72335.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,FORREST CITY,AR,72335.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,HEYBURN,ID,83336.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,LOVINGSTON,VA,22949.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",PA,$16.00 - $17.99,
2024,PALACIOS,TX,77465.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,PALACIOS,TX,77465.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,HAMPTON,SC,29924.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",SC,$14.00 - $15.99,
2024,CRAIG,CO,81626.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$12.00 - $13.99,
2024,CRAIG,CO,81626.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$14.00 - $15.99,
2024,CRAIG,CO,81626.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$12.00 - $13.99,
2024,CRAIG,CO,81626.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$14.00 - $15.99,
2024,TWIN FALLS,ID,83301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$12.00 - $13.99,
2024,TWIN FALLS,ID,83301.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",CO,$12.00 - $13.99,
2024,WILDER,ID,83676.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ID,$16.00 - $17.99,
2024,WENDELL,MN,56590.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",ND,$18.00 - $19.99,
2024,FAIRVIEW,OK,73737.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,PLEASANT PLAINS,AR,72568.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",AR,$12.00 - $13.99,
2024,ORANGE GROVE,TX,78372.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",TX,$14.00 - $15.99,
2024,FORT PIERCE,FL,34945.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",FL,$20.00 and more,
2024,BAXLEY,GA,31513.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",GA,$14.00 - $15.99,
2024,GREENSBURG,KS,67054.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$16.00 - $17.99,
2024,GREENSBURG,KS,67054.0,h2a,"11 - Agriculture, Forestry, Fishing and Hunting",KS,$16.00 - $17.99,
